x_um,region_id,region,temperature_C,c_h2_mol_m3,c_o2_mol_m3,total_water_kg_m3,vapor_water_kg_m3,liquid_water_kg_m3,ice_water_kg_m3,liquid_fraction,ice_fraction,gas_porosity,d_h2_effective_m2_s,d_o2_effective_m2_s,d_water_effective_m2_s,d_liquid_capillary_m2_s,thermal_conductivity_W_m_K,volumetric_heat_capacity_J_m3_K,temperature_smoothed_C
29.949999999999996,0,aGDL,-16.63288321387489,47.513453220202926,0.0,9.136008909269993e-09,9.136008909269993e-09,0.0,0.0,0.0,0.0,0.8,6.0495121591816615e-05,0.0,4.779114605753512e-05,3.130907427141875e-08,0.3,10184194.96,-16.6329001447068
30.049999999999997,0,aGDL,-16.63281896609925,47.513426945622975,0.0,9.166510617314879e-09,9.166510617314879e-09,0.0,0.0,0.0,0.0,0.8,6.049514810733914e-05,0.0,4.779116700479793e-05,3.130915881218926e-08,0.3,10184194.96,-16.632835896723623
30.150000000000002,0,aGDL,-16.63275487460629,47.51340067104659,0.0,9.197012312033425e-09,9.197012312033425e-09,0.0,0.0,0.0,0.0,0.8,6.049517455836764e-05,0.0,4.7791187901110426e-05,3.130924314744894e-08,0.3,10184194.96,-16.632771805023012
30.249999999999996,0,aGDL,-16.632690939394138,47.51337439647375,0.0,9.227513993458248e-09,9.227513993458248e-09,0.0,0.0,0.0,0.0,0.8,6.049520094490282e-05,0.0,4.779120874647323e-05,3.130932727719932e-08,0.3,10184194.96,-16.632707869603042
30.349999999999998,0,aGDL,-16.632627160460913,47.51334812190443,0.0,9.258015661621965e-09,9.258015661621965e-09,0.0,0.0,0.0,0.0,0.8,6.0495227266945466e-05,0.0,4.779122954088692e-05,3.130941120144181e-08,0.3,10184194.96,-16.632644090461802
30.450000000000003,0,aGDL,-16.632563537804685,47.51332184733859,0.0,9.288517316557194e-09,9.288517316557194e-09,0.0,0.0,0.0,0.0,0.8,6.049525352449632e-05,0.0,4.7791250284352085e-05,3.130949492017802e-08,0.3,10184194.96,-16.63258046759737
30.549999999999997,0,aGDL,-16.632500071423465,47.51329557277621,0.0,9.31901895829655e-09,9.31901895829655e-09,0.0,0.0,0.0,0.0,0.8,6.049527971755615e-05,0.0,4.779127097686936e-05,3.1309578433409585e-08,0.3,10184194.96,-16.632517001007827
30.65,0,aGDL,-16.632436761315432,47.51326929821726,0.0,9.34952058687265e-09,9.34952058687265e-09,0.0,0.0,0.0,0.0,0.8,6.049530584612569e-05,0.0,4.779129161843929e-05,3.1309661741137935e-08,0.3,10184194.96,-16.63245369069124
30.750000000000004,0,aGDL,-16.6323736074786,47.51324302366171,0.0,9.380022202318108e-09,9.380022202318108e-09,0.0,0.0,0.0,0.0,0.8,6.049533191020571e-05,0.0,4.7791312209062514e-05,3.1309744843364664e-08,0.3,10184194.96,-16.632390536645694
30.849999999999998,0,aGDL,-16.632310609911087,47.51321674910953,0.0,9.41052380466554e-09,9.41052380466554e-09,0.0,0.0,0.0,0.0,0.8,6.049535790979698e-05,0.0,4.779133274873961e-05,3.130982774009136e-08,0.3,10184194.96,-16.63232753886926
30.95,0,aGDL,-16.63224776861091,47.51319047456071,0.0,9.44102539394756e-09,9.44102539394756e-09,0.0,0.0,0.0,0.0,0.8,6.049538384490025e-05,0.0,4.77913532374712e-05,3.1309910431319604e-08,0.3,10184194.96,-16.632264697360004
31.049999999999997,0,aGDL,-16.632185083576132,47.5131642000152,0.0,9.471526970196784e-09,9.471526970196784e-09,0.0,0.0,0.0,0.0,0.8,6.0495409715516305e-05,0.0,4.779137367525788e-05,3.1309992917051e-08,0.3,10184194.96,-16.632202012116
31.15,0,aGDL,-16.63212255480488,47.513137925472975,0.0,9.50202853344582e-09,9.50202853344582e-09,0.0,0.0,0.0,0.0,0.8,6.0495435521645884e-05,0.0,4.779139406210024e-05,3.1310075197287044e-08,0.3,10184194.96,-16.63213948313532
31.25,0,aGDL,-16.63206018229522,47.51311165093402,0.0,9.532530083727287e-09,9.532530083727287e-09,0.0,0.0,0.0,0.0,0.8,6.0495461263289726e-05,0.0,4.7791414397998884e-05,3.131015727202933e-08,0.3,10184194.96,-16.63207711041602
31.35,0,aGDL,-16.631997966045162,47.513085376398294,0.0,9.563031621073794e-09,9.563031621073794e-09,0.0,0.0,0.0,0.0,0.8,6.049548694044864e-05,0.0,4.7791434682954416e-05,3.131023914127951e-08,0.3,10184194.96,-16.632014893956182
31.45,0,aGDL,-16.631935906052774,47.51305910186578,0.0,9.593533145517954e-09,9.593533145517954e-09,0.0,0.0,0.0,0.0,0.8,6.049551255312335e-05,0.0,4.779145491696745e-05,3.131032080503919e-08,0.3,10184194.96,-16.631952833753854
31.549999999999994,0,aGDL,-16.63187400231618,47.513032827336446,0.0,9.624034657092378e-09,9.624034657092378e-09,0.0,0.0,0.0,0.0,0.8,6.049553810131466e-05,0.0,4.779147510003858e-05,3.13104022633099e-08,0.3,10184194.96,-16.631890929807103
31.65,0,aGDL,-16.63181225483339,47.51300655281026,0.0,9.654536155829679e-09,9.654536155829679e-09,0.0,0.0,0.0,0.0,0.8,6.0495563585023305e-05,0.0,4.779149523216841e-05,3.1310483516093256e-08,0.3,10184194.96,-16.631829182113993
31.75,0,aGDL,-16.631750663602475,47.512980278287195,0.0,9.685037641762467e-09,9.685037641762467e-09,0.0,0.0,0.0,0.0,0.8,6.049558900425008e-05,0.0,4.779151531335757e-05,3.1310564563390904e-08,0.3,10184194.96,-16.63176759067258
31.85,0,aGDL,-16.631689228621497,47.51295400376723,0.0,9.715539114923352e-09,9.715539114923352e-09,0.0,0.0,0.0,0.0,0.8,6.04956143589957e-05,0.0,4.7791535343606607e-05,3.131064540520442e-08,0.3,10184194.96,-16.63170615548092
31.949999999999996,0,aGDL,-16.63162794988847,47.51292772925032,0.0,9.746040575344942e-09,9.746040575344942e-09,0.0,0.0,0.0,0.0,0.8,6.049563964926102e-05,0.0,4.77915553229162e-05,3.1310726041535445e-08,0.3,10184194.96,-16.63164487653707
32.05,0,aGDL,-16.631566827401514,47.51290145473646,0.0,9.77654202305985e-09,9.77654202305985e-09,0.0,0.0,0.0,0.0,0.8,6.049566487504672e-05,0.0,4.77915752512869e-05,3.13108064723856e-08,0.3,10184194.96,-16.63158375383908
32.15,0,aGDL,-16.631505861158644,47.512875180225606,0.0,9.80704345810068e-09,9.80704345810068e-09,0.0,0.0,0.0,0.0,0.8,6.0495690036353614e-05,0.0,4.779159512871935e-05,3.1310886697756504e-08,0.3,10184194.96,-16.631522787385006
32.25,0,aGDL,-16.631445051157925,47.51284890571774,0.0,9.837544880500045e-09,9.837544880500045e-09,0.0,0.0,0.0,0.0,0.8,6.049571513318245e-05,0.0,4.7791614955214135e-05,3.1310966717649734e-08,0.3,10184194.96,-16.631461977172897
32.35,0,aGDL,-16.63138439739737,47.51282263121282,0.0,9.86804629029055e-09,9.86804629029055e-09,0.0,0.0,0.0,0.0,0.8,6.049574016553403e-05,0.0,4.779163473077188e-05,3.131104653206705e-08,0.3,10184194.96,-16.631401323200805
32.45,0,aGDL,-16.6313238998751,47.51279635671084,0.0,9.898547687504803e-09,9.898547687504803e-09,0.0,0.0,0.0,0.0,0.8,6.049576513340909e-05,0.0,4.7791654455393176e-05,3.131112614100995e-08,0.3,10184194.96,-16.631340825466765
32.55,0,aGDL,-16.63126355858907,47.512770082211745,0.0,9.929049072175411e-09,9.929049072175411e-09,0.0,0.0,0.0,0.0,0.8,6.049579003680845e-05,0.0,4.779167412907868e-05,3.1311205544480194e-08,0.3,10184194.96,-16.63128048396884
32.64999999999999,0,aGDL,-16.631203373537403,47.51274380771553,0.0,9.95955044433498e-09,9.95955044433498e-09,0.0,0.0,0.0,0.0,0.8,6.0495814875732825e-05,0.0,4.779169375182894e-05,3.131128474247932e-08,0.3,10184194.96,-16.63122029870506
32.75,0,aGDL,-16.631143344718055,47.51271753322216,0.0,9.990051804016118e-09,9.990051804016118e-09,0.0,0.0,0.0,0.0,0.8,6.049583965018305e-05,0.0,4.779171332364461e-05,3.131136373500915e-08,0.3,10184194.96,-16.631160269673472
32.85,0,aGDL,-16.63108347212915,47.5126912587316,0.0,1.0020553151251428e-08,1.0020553151251428e-08,0.0,0.0,0.0,0.0,0.8,6.0495864360159845e-05,0.0,4.779173284452628e-05,3.131144252207118e-08,0.3,10184194.96,-16.631100396872117
32.95,0,aGDL,-16.631023755768695,47.512664984243834,0.0,1.0051054486073517e-08,1.0051054486073517e-08,0.0,0.0,0.0,0.0,0.8,6.0495889005664e-05,0.0,4.7791752314474555e-05,3.1311521103667104e-08,0.3,10184194.96,-16.631040680299037
33.05,0,aGDL,-16.63096419563476,47.512638709758825,0.0,1.0081555808514987e-08,1.0081555808514987e-08,0.0,0.0,0.0,0.0,0.8,6.049591358669631e-05,0.0,4.779177173349008e-05,3.131159947979861e-08,0.3,10184194.96,-16.630981119952263
33.15,0,aGDL,-16.6309047917253,47.512612435276544,0.0,1.0112057118608445e-08,1.0112057118608445e-08,0.0,0.0,0.0,0.0,0.8,6.0495938103257547e-05,0.0,4.7791791101573454e-05,3.131167765046741e-08,0.3,10184194.96,-16.63092171582984
33.24999999999999,0,aGDL,-16.63084554403838,47.51258616079697,0.0,1.0142558416386494e-08,1.0142558416386494e-08,0.0,0.0,0.0,0.0,0.8,6.049596255534849e-05,0.0,4.779181041872531e-05,3.1311755615675196e-08,0.3,10184194.96,-16.630862467929788
33.349999999999994,0,aGDL,-16.630786452572124,47.51255988632007,0.0,1.0173059701881735e-08,1.0173059701881735e-08,0.0,0.0,0.0,0.0,0.8,6.049598694296988e-05,0.0,4.77918296849462e-05,3.131183337542345e-08,0.3,10184194.96,-16.630803376250153
33.45,0,aGDL,-16.63072751732443,47.51253361184582,0.0,1.0203560975126774e-08,1.0203560975126774e-08,0.0,0.0,0.0,0.0,0.8,6.049601126612254e-05,0.0,4.779184890023681e-05,3.13119109297141e-08,0.3,10184194.96,-16.630744440788952
33.550000000000004,0,aGDL,-16.630668738293423,47.51250733737419,0.0,1.023406223615421e-08,1.023406223615421e-08,0.0,0.0,0.0,0.0,0.8,6.049603552480723e-05,0.0,4.779186806459771e-05,3.13119882785487e-08,0.3,10184194.96,-16.630685661544227
33.65,0,aGDL,-16.630610115477054,47.512481062905145,0.0,1.0264563484996645e-08,1.0264563484996645e-08,0.0,0.0,0.0,0.0,0.8,6.0496059719024754e-05,0.0,4.779188717802955e-05,3.131206542192903e-08,0.3,10184194.96,-16.630627038514
33.75,0,aGDL,-16.630551648873393,47.512454788438674,0.0,1.0295064721686685e-08,1.0295064721686685e-08,0.0,0.0,0.0,0.0,0.8,6.0496083848775875e-05,0.0,4.7791906240532944e-05,3.131214235985672e-08,0.3,10184194.96,-16.630568571696294
33.849999999999994,0,aGDL,-16.63049333848045,47.51242851397473,0.0,1.0325565946256924e-08,1.0325565946256924e-08,0.0,0.0,0.0,0.0,0.8,6.04961079140614e-05,0.0,4.77919252521085e-05,3.131221909233352e-08,0.3,10184194.96,-16.63051026108914
33.949999999999996,0,aGDL,-16.63043518429629,47.51240223951331,0.0,1.0356067158739966e-08,1.0356067158739966e-08,0.0,0.0,0.0,0.0,0.8,6.0496131914882045e-05,0.0,4.7791944212756813e-05,3.1312295619361067e-08,0.3,10184194.96,-16.63045210669055
34.050000000000004,0,aGDL,-16.630377186318867,47.51237596505435,0.0,1.0386568359168412e-08,1.0386568359168412e-08,0.0,0.0,0.0,0.0,0.8,6.049615585123866e-05,0.0,4.779196312247854e-05,3.131237194094117e-08,0.3,10184194.96,-16.630394108498557
34.15,0,aGDL,-16.63031934454625,47.51234969059786,0.0,1.0417069547574858e-08,1.0417069547574858e-08,0.0,0.0,0.0,0.0,0.8,6.049617972313199e-05,0.0,4.779198198127427e-05,3.1312448057075475e-08,0.3,10184194.96,-16.63033626651117
34.25,0,aGDL,-16.63026165897645,47.512323416143786,0.0,1.0447570723991906e-08,1.0447570723991906e-08,0.0,0.0,0.0,0.0,0.8,6.0496203530562865e-05,0.0,4.779200078914466e-05,3.131252396776571e-08,0.3,10184194.96,-16.63027858072641
34.349999999999994,0,aGDL,-16.630204129607478,47.51229714169211,0.0,1.0478071888452153e-08,1.0478071888452153e-08,0.0,0.0,0.0,0.0,0.8,6.049622727353203e-05,0.0,4.77920195460903e-05,3.1312599673013613e-08,0.3,10184194.96,-16.630221051142296
34.449999999999996,0,aGDL,-16.63014675643734,47.5122708672428,0.0,1.0508573040988195e-08,1.0508573040988195e-08,0.0,0.0,0.0,0.0,0.8,6.04962509520403e-05,0.0,4.779203825211183e-05,3.131267517282093e-08,0.3,10184194.96,-16.630163677756837
34.55,0,aGDL,-16.630089539463995,47.51224459279583,0.0,1.0539074181632635e-08,1.0539074181632635e-08,0.0,0.0,0.0,0.0,0.8,6.0496274566088444e-05,0.0,4.7792056907209873e-05,3.1312750467189436e-08,0.3,10184194.96,-16.63010646056805
34.65,0,aGDL,-16.630032478685564,47.51221831835118,0.0,1.0569575310418064e-08,1.0569575310418064e-08,0.0,0.0,0.0,0.0,0.8,6.049629811567724e-05,0.0,4.7792075511385026e-05,3.1312825556120796e-08,0.3,10184194.96,-16.63004939957395
34.75,0,aGDL,-16.6299755741,47.51219204390881,0.0,1.0600076427377081e-08,1.0600076427377081e-08,0.0,0.0,0.0,0.0,0.8,6.049632160080752e-05,0.0,4.7792094064637934e-05,3.1312900439616755e-08,0.3,10184194.96,-16.62999249477253
34.85,0,aGDL,-16.629918825705317,47.512165769468695,0.0,1.0630577532542283e-08,1.0630577532542283e-08,0.0,0.0,0.0,0.0,0.8,6.049634502148003e-05,0.0,4.779211256696923e-05,3.13129751176791e-08,0.3,10184194.96,-16.629935746161816
34.949999999999996,0,aGDL,-16.629862233499466,47.512139495030816,0.0,1.0661078625946264e-08,1.0661078625946264e-08,0.0,0.0,0.0,0.0,0.8,6.049636837769561e-05,0.0,4.779213101837952e-05,3.131304959030961e-08,0.3,10184194.96,-16.6298791537398
35.05,0,aGDL,-16.62980579748057,47.51211322059513,0.0,1.069157970762162e-08,1.069157970762162e-08,0.0,0.0,0.0,0.0,0.8,6.049639166945497e-05,0.0,4.779214941886943e-05,3.1313123857509964e-08,0.3,10184194.96,-16.629822717504492
35.15,0,aGDL,-16.62974951764653,47.512086946161624,0.0,1.0722080777600946e-08,1.0722080777600946e-08,0.0,0.0,0.0,0.0,0.8,6.0496414896758996e-05,0.0,4.779216776843961e-05,3.131319791928199e-08,0.3,10184194.96,-16.6297664374539
35.25,0,aGDL,-16.629693393995353,47.51206067173026,0.0,1.0752581835916835e-08,1.0752581835916835e-08,0.0,0.0,0.0,0.0,0.8,6.049643805960843e-05,0.0,4.7792186067090655e-05,3.1313271775627455e-08,0.3,10184194.96,-16.629710313586013
35.35,0,aGDL,-16.629637426525107,47.51203439730101,0.0,1.0783082882601882e-08,1.0783082882601882e-08,0.0,0.0,0.0,0.0,0.8,6.049646115800407e-05,0.0,4.7792204314823204e-05,3.131334542654808e-08,0.3,10184194.96,-16.629654345898842
35.449999999999996,0,aGDL,-16.629581615233747,47.51200812287385,0.0,1.0813583917688678e-08,1.0813583917688678e-08,0.0,0.0,0.0,0.0,0.8,6.04964841919467e-05,0.0,4.779222251163789e-05,3.131341887204568e-08,0.3,10184194.96,-16.62959853439038
35.55,0,aGDL,-16.62952596011928,47.511981848448755,0.0,1.0844084941209819e-08,1.0844084941209819e-08,0.0,0.0,0.0,0.0,0.8,6.049650716143713e-05,0.0,4.779224065753533e-05,3.1313492112122005e-08,0.3,10184194.96,-16.629542879058622
35.65,0,aGDL,-16.629470461179665,47.5119555740257,0.0,1.0874585953197894e-08,1.0874585953197894e-08,0.0,0.0,0.0,0.0,0.8,6.049653006647618e-05,0.0,4.779225875251617e-05,3.1313565146778947e-08,0.3,10184194.96,-16.629487379901562
35.75,0,aGDL,-16.629415118412908,47.51192929960464,0.0,1.0905086953685498e-08,1.0905086953685498e-08,0.0,0.0,0.0,0.0,0.8,6.0496552907064606e-05,0.0,4.7792276796581037e-05,3.1313637976018196e-08,0.3,10184194.96,-16.629432036917194
35.849999999999994,0,aGDL,-16.629359931817078,47.51190302518556,0.0,1.0935587942705218e-08,1.0935587942705218e-08,0.0,0.0,0.0,0.0,0.8,6.049657568320322e-05,0.0,4.779229478973054e-05,3.131371059984146e-08,0.3,10184194.96,-16.629376850103508
35.95,0,aGDL,-16.629304901390014,47.51187675076843,0.0,1.0966088920289649e-08,1.0966088920289649e-08,0.0,0.0,0.0,0.0,0.8,6.049659839489285e-05,0.0,4.7792312731965343e-05,3.1313783018250786e-08,0.3,10184194.96,-16.629321819458497
36.05,0,aGDL,-16.629250027129842,47.511850476353224,0.0,1.099658988647138e-08,1.099658988647138e-08,0.0,0.0,0.0,0.0,0.8,6.049662104213425e-05,0.0,4.779233062328605e-05,3.131385523124779e-08,0.3,10184194.96,-16.62926694498014
36.15,0,aGDL,-16.629195309034515,47.51182420193991,0.0,1.1027090841283e-08,1.1027090841283e-08,0.0,0.0,0.0,0.0,0.8,6.049664362492822e-05,0.0,4.77923484636933e-05,3.131392723883428e-08,0.3,10184194.96,-16.629212226666432
36.25,0,aGDL,-16.629140747101985,47.51179792752846,0.0,1.10575917847571e-08,1.10575917847571e-08,0.0,0.0,0.0,0.0,0.8,6.04966661432756e-05,0.0,4.779236625318772e-05,3.1313999041012146e-08,0.3,10184194.96,-16.62915766451535
36.35,0,aGDL,-16.629086341330208,47.511771653118856,0.0,1.1088092716926267e-08,1.1088092716926267e-08,0.0,0.0,0.0,0.0,0.8,6.04966885971772e-05,0.0,4.779238399176999e-05,3.131407063778322e-08,0.3,10184194.96,-16.62910325852489
36.449999999999996,0,aGDL,-16.62903209171725,47.511745378711055,0.0,1.111859363782309e-08,1.111859363782309e-08,0.0,0.0,0.0,0.0,0.8,6.049671098663376e-05,0.0,4.7792401679440665e-05,3.1314142029149227e-08,0.3,10184194.96,-16.629049008693016
36.55,0,aGDL,-16.628977998261007,47.51171910430504,0.0,1.1149094547480157e-08,1.1149094547480157e-08,0.0,0.0,0.0,0.0,0.8,6.0496733311646125e-05,0.0,4.7792419316200434e-05,3.131421321511213e-08,0.3,10184194.96,-16.62899491501772
36.65,0,aGDL,-16.62892406095949,47.511692829900774,0.0,1.1179595445930057e-08,1.1179595445930057e-08,0.0,0.0,0.0,0.0,0.8,6.0496755572215096e-05,0.0,4.779243690204992e-05,3.131428419567366e-08,0.3,10184194.96,-16.628940977496974
36.75,0,aGDL,-16.628870279810712,47.51166655549824,0.0,1.1210096333205376e-08,1.1210096333205376e-08,0.0,0.0,0.0,0.0,0.8,6.049677776834149e-05,0.0,4.7792454436989774e-05,3.131435497083565e-08,0.3,10184194.96,-16.628887196128755
36.85,0,aGDL,-16.628816654812624,47.51164028109741,0.0,1.1240597209338699e-08,1.1240597209338699e-08,0.0,0.0,0.0,0.0,0.8,6.0496799900026056e-05,0.0,4.7792471921020585e-05,3.131442554059996e-08,0.3,10184194.96,-16.628833570911038
36.949999999999996,0,aGDL,-16.62876318596318,47.51161400669824,0.0,1.1271098074362614e-08,1.1271098074362614e-08,0.0,0.0,0.0,0.0,0.8,6.049682196726965e-05,0.0,4.779248935414303e-05,3.131449590496847e-08,0.3,10184194.96,-16.628780101841798
37.05,0,aGDL,-16.628709873260334,47.51158773230071,0.0,1.1301598928309708e-08,1.1301598928309708e-08,0.0,0.0,0.0,0.0,0.8,6.04968439700731e-05,0.0,4.779250673635775e-05,3.131456606394304e-08,0.3,10184194.96,-16.628726788919
37.14999999999999,0,aGDL,-16.628656716702096,47.511561457904804,0.0,1.1332099771212562e-08,1.1332099771212562e-08,0.0,0.0,0.0,0.0,0.8,6.049686590843717e-05,0.0,4.779252406766537e-05,3.1314636017525465e-08,0.3,10184194.96,-16.628673632140615
37.25,0,aGDL,-16.628603716286477,47.51153518351048,0.0,1.1362600603103763e-08,1.1362600603103763e-08,0.0,0.0,0.0,0.0,0.8,6.049688778236267e-05,0.0,4.7792541348066505e-05,3.131470576571754e-08,0.3,10184194.96,-16.628620631504614
37.35,0,aGDL,-16.628550872011317,47.511508909117715,0.0,1.1393101424015896e-08,1.1393101424015896e-08,0.0,0.0,0.0,0.0,0.8,6.049690959185043e-05,0.0,4.7792558577561835e-05,3.131477530852134e-08,0.3,10184194.96,-16.628567787008965
37.45,0,aGDL,-16.628498183874683,47.511482634726484,0.0,1.1423602233981542e-08,1.1423602233981542e-08,0.0,0.0,0.0,0.0,0.8,6.049693133690125e-05,0.0,4.779257575615198e-05,3.131484464593855e-08,0.3,10184194.96,-16.62851509865163
37.55,0,aGDL,-16.628445651874472,47.51145636033676,0.0,1.1454103033033285e-08,1.1454103033033285e-08,0.0,0.0,0.0,0.0,0.8,6.049695301751594e-05,0.0,4.77925928838376e-05,3.1314913777971176e-08,0.3,10184194.96,-16.628462566430564
37.65,0,aGDL,-16.62839327600875,47.511430085948504,0.0,1.148460382120371e-08,1.148460382120371e-08,0.0,0.0,0.0,0.0,0.8,6.0496974633695315e-05,0.0,4.77926099606193e-05,3.131498270462092e-08,0.3,10184194.96,-16.62841019034374
37.74999999999999,0,aGDL,-16.62834105627536,47.5114038115617,0.0,1.1515104598525398e-08,1.1515104598525398e-08,0.0,0.0,0.0,0.0,0.8,6.0496996185440174e-05,0.0,4.779262698649774e-05,3.131505142588982e-08,0.3,10184194.96,-16.628357970389114
37.85,0,aGDL,-16.62828899267231,47.51137753717631,0.0,1.154560536503093e-08,1.154560536503093e-08,0.0,0.0,0.0,0.0,0.8,6.0497017672751365e-05,0.0,4.7792643961473575e-05,3.131511994177971e-08,0.3,10184194.96,-16.628305906564638
37.95,0,aGDL,-16.628237085197497,47.51135126279232,0.0,1.1576106120752886e-08,1.1576106120752886e-08,0.0,0.0,0.0,0.0,0.8,6.0497039095629695e-05,0.0,4.779266088554745e-05,3.131518825229259e-08,0.3,10184194.96,-16.628253998868278
38.05,0,aGDL,-16.62818533384899,47.51132498840968,0.0,1.160660686572385e-08,1.160660686572385e-08,0.0,0.0,0.0,0.0,0.8,6.0497060454075956e-05,0.0,4.779267775872e-05,3.1315256357430144e-08,0.3,10184194.96,-16.62820224729798
38.15,0,aGDL,-16.628133738624683,47.511298714028385,0.0,1.1637107599976402e-08,1.1637107599976402e-08,0.0,0.0,0.0,0.0,0.8,6.049708174809094e-05,0.0,4.779269458099184e-05,3.1315324257194404e-08,0.3,10184194.96,-16.628150651851698
38.24999999999999,0,aGDL,-16.628082299522532,47.511272439648394,0.0,1.1667608323543119e-08,1.1667608323543119e-08,0.0,0.0,0.0,0.0,0.8,6.049710297767551e-05,0.0,4.779271135236365e-05,3.131539195158723e-08,0.3,10184194.96,-16.62809921252739
38.349999999999994,0,aGDL,-16.628031016540433,47.51124616526969,0.0,1.1698109036456581e-08,1.1698109036456581e-08,0.0,0.0,0.0,0.0,0.8,6.049712414283048e-05,0.0,4.779272807283608e-05,3.1315459440610615e-08,0.3,10184194.96,-16.628047929322996
38.45,0,aGDL,-16.627979889676396,47.511219890892235,0.0,1.172860973874937e-08,1.172860973874937e-08,0.0,0.0,0.0,0.0,0.8,6.049714524355665e-05,0.0,4.779274474240975e-05,3.13155267242664e-08,0.3,10184194.96,-16.627996802236467
38.550000000000004,0,aGDL,-16.627928918928376,47.511193616515996,0.0,1.175911043045406e-08,1.175911043045406e-08,0.0,0.0,0.0,0.0,0.8,6.049716627985485e-05,0.0,4.7792761361085335e-05,3.131559380255651e-08,0.3,10184194.96,-16.62794583126575
38.65,0,aGDL,-16.62787810429427,47.511167342140965,0.0,1.1789611111603232e-08,1.1789611111603232e-08,0.0,0.0,0.0,0.0,0.8,6.04971872517259e-05,0.0,4.7792777928863457e-05,3.131566067548287e-08,0.3,10184194.96,-16.627895016408797
38.75,0,aGDL,-16.627827445772084,47.51114106776709,0.0,1.1820111782229462e-08,1.1820111782229462e-08,0.0,0.0,0.0,0.0,0.8,6.0497208159170606e-05,0.0,4.779279444574478e-05,3.131572734304738e-08,0.3,10184194.96,-16.627844357663538
38.849999999999994,0,aGDL,-16.627776943359663,47.51111479339436,0.0,1.1850612442365329e-08,1.1850612442365329e-08,0.0,0.0,0.0,0.0,0.8,6.04972290021898e-05,0.0,4.7792810911729935e-05,3.13157938052521e-08,0.3,10184194.96,-16.62779385502792
38.949999999999996,0,aGDL,-16.627726597055073,47.51108851902275,0.0,1.1881113092043406e-08,1.1881113092043406e-08,0.0,0.0,0.0,0.0,0.8,6.049724978078429e-05,0.0,4.779282732681959e-05,3.13158600620988e-08,0.3,10184194.96,-16.62774350849988
39.05,0,aGDL,-16.627676406856153,47.511062244652216,0.0,1.1911613731296271e-08,1.1911613731296271e-08,0.0,0.0,0.0,0.0,0.8,6.049727049495491e-05,0.0,4.7792843691014376e-05,3.131592611358949e-08,0.3,10184194.96,-16.62769331807736
39.15,0,aGDL,-16.6276263727608,47.51103597028274,0.0,1.19421143601565e-08,1.19421143601565e-08,0.0,0.0,0.0,0.0,0.8,6.049729114470253e-05,0.0,4.7792860004315e-05,3.131599195972627e-08,0.3,10184194.96,-16.62764328375829
39.25,0,aGDL,-16.627576494767084,47.5110096959143,0.0,1.1972614978656668e-08,1.1972614978656668e-08,0.0,0.0,0.0,0.0,0.8,6.049731173002787e-05,0.0,4.779287626672202e-05,3.1316057600510846e-08,0.3,10184194.96,-16.627593405540612
39.349999999999994,0,aGDL,-16.627526772872898,47.510983421546854,0.0,1.2003115586829348e-08,1.2003115586829348e-08,0.0,0.0,0.0,0.0,0.8,6.049733225093184e-05,0.0,4.779289247823615e-05,3.1316123035945216e-08,0.3,10184194.96,-16.627543683422253
39.449999999999996,0,aGDL,-16.627477207076083,47.51095714718038,0.0,1.2033616184707115e-08,1.2033616184707115e-08,0.0,0.0,0.0,0.0,0.8,6.049735270741525e-05,0.0,4.779290863885804e-05,3.131618826603152e-08,0.3,10184194.96,-16.62749411740114
39.55,0,aGDL,-16.62742779737465,47.51093087281485,0.0,1.2064116772322542e-08,1.2064116772322542e-08,0.0,0.0,0.0,0.0,0.8,6.0497373099478904e-05,0.0,4.7792924748588325e-05,3.1316253290771566e-08,0.3,10184194.96,-16.627444707475217
39.65,0,aGDL,-16.627378543766497,47.51090459845024,0.0,1.2094617349708203e-08,1.2094617349708203e-08,0.0,0.0,0.0,0.0,0.8,6.049739342712364e-05,0.0,4.779294080742767e-05,3.131631811016738e-08,0.3,10184194.96,-16.627395453642396
39.75,0,aGDL,-16.627329446249576,47.51087832408652,0.0,1.212511791689667e-08,1.212511791689667e-08,0.0,0.0,0.0,0.0,0.8,6.049741369035029e-05,0.0,4.779295681537672e-05,3.1316382724220896e-08,0.3,10184194.96,-16.627346355900617
39.85,0,aGDL,-16.627280504821783,47.51085204972366,0.0,1.2155618473920516e-08,1.2155618473920516e-08,0.0,0.0,0.0,0.0,0.8,6.0497433889159675e-05,0.0,4.7792972772436136e-05,3.131644713293415e-08,0.3,10184194.96,-16.627297414247792
39.949999999999996,0,aGDL,-16.627231719481074,47.51082577536163,0.0,1.2186119020812311e-08,1.2186119020812311e-08,0.0,0.0,0.0,0.0,0.8,6.0497454023552634e-05,0.0,4.779298867860658e-05,3.131651133630908e-08,0.3,10184194.96,-16.627248628681844
40.05,0,aGDL,-16.627183090225344,47.510799501000406,0.0,1.2216619557604629e-08,1.2216619557604629e-08,0.0,0.0,0.0,0.0,0.8,6.0497474093529985e-05,0.0,4.779300453388869e-05,3.1316575334347676e-08,0.3,10184194.96,-16.627199999200705
40.15,0,aGDL,-16.627134617052548,47.51077322663996,0.0,1.2247120084330037e-08,1.2247120084330037e-08,0.0,0.0,0.0,0.0,0.8,6.049749409909257e-05,0.0,4.779302033828312e-05,3.1316639127051894e-08,0.3,10184194.96,-16.627151525802287
