x_um,region_id,region,temperature_C,c_h2_mol_m3,c_o2_mol_m3,total_water_kg_m3,vapor_water_kg_m3,liquid_water_kg_m3,ice_water_kg_m3,liquid_fraction,ice_fraction,gas_porosity,d_h2_effective_m2_s,d_o2_effective_m2_s,d_water_effective_m2_s,d_liquid_capillary_m2_s,thermal_conductivity_W_m_K,volumetric_heat_capacity_J_m3_K,temperature_smoothed_C
136.85,0,aGDL,-12.192038757210582,46.6736465777871,0.0,4.243465639584711e-08,4.243465639584711e-08,0.0,0.0,0.0,0.0,0.8,6.233977141749515e-05,0.0,4.9248419419821173e-05,3.747578538154392e-08,0.3,10184194.96,-12.192054925603864
136.95,0,aGDL,-12.192139447443708,46.67362167710961,0.0,4.2465669232339524e-08,4.2465669232339524e-08,0.0,0.0,0.0,0.0,0.8,6.233972932351548e-05,0.0,4.924838616557723e-05,3.747563822293535e-08,0.3,10184194.96,-12.192155615869938
137.05,0,aGDL,-12.19224028692372,46.67359677640855,0.0,4.249668208989762e-08,4.249668208989762e-08,0.0,0.0,0.0,0.0,0.8,6.233968716715474e-05,0.0,4.9248352862052234e-05,3.747549084653629e-08,0.3,10184194.96,-12.192256455383237
137.15,0,aGDL,-12.19234127565096,46.67357187568391,0.0,4.2527694968552546e-08,4.2527694968552546e-08,0.0,0.0,0.0,0.0,0.8,6.23396449484128e-05,0.0,4.924831950924611e-05,3.747534325234776e-08,0.3,10184194.96,-12.192357444144067
137.25,0,aGDL,-12.19244241362577,46.67354697493567,0.0,4.255870786833542e-08,4.255870786833542e-08,0.0,0.0,0.0,0.0,0.8,6.233960266728961e-05,0.0,4.924828610715879e-05,3.747519544037069e-08,0.3,10184194.96,-12.19245858215274
137.35,0,aGDL,-12.192543700848432,46.673522074163785,0.0,4.2589720789277406e-08,4.2589720789277406e-08,0.0,0.0,0.0,0.0,0.8,6.233956032378508e-05,0.0,4.9248252655790204e-05,3.747504741060622e-08,0.3,10184194.96,-12.192559869409568
137.45000000000002,0,aGDL,-12.192645137319232,46.673497173368254,0.0,4.262073373140963e-08,4.262073373140963e-08,0.0,0.0,0.0,0.0,0.8,6.233951791789916e-05,0.0,4.924821915514034e-05,3.747489916305536e-08,0.3,10184194.96,-12.192661305914864
137.54999999999998,0,aGDL,-12.19274672303851,46.673472272549034,0.0,4.265174669476324e-08,4.265174669476324e-08,0.0,0.0,0.0,0.0,0.8,6.233947544963176e-05,0.0,4.924818560520909e-05,3.747475069771911e-08,0.3,10184194.96,-12.192762891668954
137.64999999999998,0,aGDL,-12.192848458006608,46.67344737170611,0.0,4.268275967936939e-08,4.268275967936939e-08,0.0,0.0,0.0,0.0,0.8,6.233943291898282e-05,0.0,4.924815200599641e-05,3.747460201459848e-08,0.3,10184194.96,-12.192864626672156
137.75,0,aGDL,-12.19295034222381,46.673422470839455,0.0,4.2713772685259205e-08,4.2713772685259205e-08,0.0,0.0,0.0,0.0,0.8,6.233939032595222e-05,0.0,4.924811835750225e-05,3.7474453113694596e-08,0.3,10184194.96,-12.192966510924792
137.85,0,aGDL,-12.193052375690513,46.673397569949046,0.0,4.274478571246384e-08,4.274478571246384e-08,0.0,0.0,0.0,0.0,0.8,6.233934767053989e-05,0.0,4.9248084659726495e-05,3.74743039950083e-08,0.3,10184194.96,-12.193068544427192
137.95,0,aGDL,-12.193154558406945,46.67337266903486,0.0,4.2775798761014436e-08,4.2775798761014436e-08,0.0,0.0,0.0,0.0,0.8,6.233930495274575e-05,0.0,4.924805091266914e-05,3.747415465854077e-08,0.3,10184194.96,-12.193170727179686
138.04999999999998,0,aGDL,-12.193256890373561,46.67334776809686,0.0,4.280681183094213e-08,4.280681183094213e-08,0.0,0.0,0.0,0.0,0.8,6.233926217256972e-05,0.0,4.9248017116330075e-05,3.747400510429292e-08,0.3,10184194.96,-12.193273059182607
138.15,0,aGDL,-12.193359371590589,46.67332286713504,0.0,4.2837824922278067e-08,4.2837824922278067e-08,0.0,0.0,0.0,0.0,0.8,6.233921933001171e-05,0.0,4.924798327070925e-05,3.747385533226581e-08,0.3,10184194.96,-12.193375540436287
138.25,0,aGDL,-12.193462002058425,46.673297966149356,0.0,4.286883803505339e-08,4.286883803505339e-08,0.0,0.0,0.0,0.0,0.8,6.233917642507166e-05,0.0,4.924794937580661e-05,3.747370534246044e-08,0.3,10184194.96,-12.193478170941075
138.35,0,aGDL,-12.193564781777354,46.673273065139796,0.0,4.289985116929925e-08,4.289985116929925e-08,0.0,0.0,0.0,0.0,0.8,6.233913345774946e-05,0.0,4.924791543162207e-05,3.7473555134877916e-08,0.3,10184194.96,-12.1935809506973
138.45000000000002,0,aGDL,-12.193667710747775,46.67324816410633,0.0,4.293086432504678e-08,4.293086432504678e-08,0.0,0.0,0.0,0.0,0.8,6.2339090428045e-05,0.0,4.9247881438155556e-05,3.7473404709519104e-08,0.3,10184194.96,-12.193683879705315
138.54999999999998,0,aGDL,-12.193770788970028,46.67322326304894,0.0,4.296187750232713e-08,4.296187750232713e-08,0.0,0.0,0.0,0.0,0.8,6.233904733595823e-05,0.0,4.9247847395406996e-05,3.747325406638505e-08,0.3,10184194.96,-12.193786957965465
138.64999999999998,0,aGDL,-12.193874016444454,46.67319836196759,0.0,4.299289070117144e-08,4.299289070117144e-08,0.0,0.0,0.0,0.0,0.8,6.233900418148903e-05,0.0,4.924781330337633e-05,3.7473103205476797e-08,0.3,10184194.96,-12.193890185478098
138.74999999999997,0,aGDL,-12.193977393171451,46.67317346086227,0.0,4.3023903921610864e-08,4.3023903921610864e-08,0.0,0.0,0.0,0.0,0.8,6.233896096463732e-05,0.0,4.924777916206347e-05,3.74729521267952e-08,0.3,10184194.96,-12.19399356224357
138.85,0,aGDL,-12.194080919151247,46.673148559732944,0.0,4.305491716367654e-08,4.305491716367654e-08,0.0,0.0,0.0,0.0,0.8,6.233891768540301e-05,0.0,4.924774497146837e-05,3.7472800830341564e-08,0.3,10184194.96,-12.194097088262232
138.95,0,aGDL,-12.194184594384296,46.673123658579584,0.0,4.308593042739961e-08,4.308593042739961e-08,0.0,0.0,0.0,0.0,0.8,6.233887434378601e-05,0.0,4.924771073159094e-05,3.747264931611665e-08,0.3,10184194.96,-12.194200763534452
139.04999999999998,0,aGDL,-12.194288418870997,46.67309875740217,0.0,4.311694371281122e-08,4.311694371281122e-08,0.0,0.0,0.0,0.0,0.8,6.23388309397862e-05,0.0,4.924767644243109e-05,3.7472497584121414e-08,0.3,10184194.96,-12.194304588060584
139.15,0,aGDL,-12.194392392611633,46.67307385620069,0.0,4.314795701994252e-08,4.314795701994252e-08,0.0,0.0,0.0,0.0,0.8,6.233878747340351e-05,0.0,4.924764210398878e-05,3.7472345634357023e-08,0.3,10184194.96,-12.194408561840998
139.25,0,aGDL,-12.194496515606602,46.6730489549751,0.0,4.317897034882465e-08,4.317897034882465e-08,0.0,0.0,0.0,0.0,0.8,6.233874394463784e-05,0.0,4.9247607716263886e-05,3.747219346682436e-08,0.3,10184194.96,-12.194512684876058
139.35,0,aGDL,-12.194600787856245,46.673024053725385,0.0,4.3209983699488754e-08,4.3209983699488754e-08,0.0,0.0,0.0,0.0,0.8,6.233870035348908e-05,0.0,4.9247573279256373e-05,3.747204108152453e-08,0.3,10184194.96,-12.194616957166131
139.45,0,aGDL,-12.194705209360961,46.67299915245152,0.0,4.324099707196598e-08,4.324099707196598e-08,0.0,0.0,0.0,0.0,0.8,6.233865669995715e-05,0.0,4.9247538792966146e-05,3.74718884784584e-08,0.3,10184194.96,-12.1947213787116
139.55,0,aGDL,-12.194809780121147,46.67297425115347,0.0,4.327201046628748e-08,4.327201046628748e-08,0.0,0.0,0.0,0.0,0.8,6.233861298404191e-05,0.0,4.92475042573931e-05,3.747173565762698e-08,0.3,10184194.96,-12.194825949512833
139.65,0,aGDL,-12.194914500137145,46.67294934983122,0.0,4.3303023882484384e-08,4.3303023882484384e-08,0.0,0.0,0.0,0.0,0.8,6.233856920574332e-05,0.0,4.9247469672537215e-05,3.7471582619031284e-08,0.3,10184194.96,-12.194930669570216
139.74999999999997,0,aGDL,-12.195019369409408,46.67292444848475,0.0,4.333403732058785e-08,4.333403732058785e-08,0.0,0.0,0.0,0.0,0.8,6.233852536506117e-05,0.0,4.924743503839833e-05,3.747142936267217e-08,0.3,10184194.96,-12.195035538884126
139.85,0,aGDL,-12.195124387938222,46.67289954711403,0.0,4.3365050780629026e-08,4.3365050780629026e-08,0.0,0.0,0.0,0.0,0.8,6.233848146199549e-05,0.0,4.9247400354976437e-05,3.747127588855083e-08,0.3,10184194.96,-12.195140557454954
139.95,0,aGDL,-12.195229555723984,46.67287464571903,0.0,4.339606426263905e-08,4.339606426263905e-08,0.0,0.0,0.0,0.0,0.8,6.23384374965461e-05,0.0,4.924736562227141e-05,3.747112219666815e-08,0.3,10184194.96,-12.19524572528308
140.04999999999998,0,aGDL,-12.195334872767148,46.67284974429973,0.0,4.342707776664908e-08,4.342707776664908e-08,0.0,0.0,0.0,0.0,0.8,6.233839346871288e-05,0.0,4.924733084028317e-05,3.747096828702509e-08,0.3,10184194.96,-12.1953510423689
140.14999999999998,0,aGDL,-12.195440339068114,46.67282484285611,0.0,4.3458091292690253e-08,4.3458091292690253e-08,0.0,0.0,0.0,0.0,0.8,6.233834937849575e-05,0.0,4.924729600901164e-05,3.747081415962257e-08,0.3,10184194.96,-12.195456508712807
140.25,0,aGDL,-12.195545954627164,46.672799941388135,0.0,4.3489104840793716e-08,4.3489104840793716e-08,0.0,0.0,0.0,0.0,0.8,6.23383052258946e-05,0.0,4.924726112845674e-05,3.7470659814461704e-08,0.3,10184194.96,-12.195562124315204
140.35,0,aGDL,-12.195651719444868,46.67277503989578,0.0,4.352011841099062e-08,4.352011841099062e-08,0.0,0.0,0.0,0.0,0.8,6.23382610109093e-05,0.0,4.9247226198618346e-05,3.747050525154324e-08,0.3,10184194.96,-12.19566788917648
140.45,0,aGDL,-12.195757633521453,46.67275013837904,0.0,4.355113200331212e-08,4.355113200331212e-08,0.0,0.0,0.0,0.0,0.8,6.233821673353979e-05,0.0,4.924719121949643e-05,3.747035047086839e-08,0.3,10184194.96,-12.195773803297051
140.55,0,aGDL,-12.195863696857487,46.67272523683786,0.0,4.3582145617789346e-08,4.3582145617789346e-08,0.0,0.0,0.0,0.0,0.8,6.233817239378588e-05,0.0,4.924715619109084e-05,3.747019547243791e-08,0.3,10184194.96,-12.195879866677316
140.65,0,aGDL,-12.195969909453254,46.672700335272246,0.0,4.361315925445346e-08,4.361315925445346e-08,0.0,0.0,0.0,0.0,0.8,6.233812799164753e-05,0.0,4.9247121113401546e-05,3.747004025625291e-08,0.3,10184194.96,-12.195986079317679
140.75,0,aGDL,-12.19607627130921,46.67267543368215,0.0,4.3644172913335595e-08,4.3644172913335595e-08,0.0,0.0,0.0,0.0,0.8,6.233808352712459e-05,0.0,4.924708598642841e-05,3.7469884822314296e-08,0.3,10184194.96,-12.196092441218559
140.85,0,aGDL,-12.196182782425751,46.67265053206756,0.0,4.367518659446691e-08,4.367518659446691e-08,0.0,0.0,0.0,0.0,0.8,6.233803900021693e-05,0.0,4.924705081017137e-05,3.746972917062306e-08,0.3,10184194.96,-12.196198952380369
140.95,0,aGDL,-12.196289442803334,46.67262563042844,0.0,4.370620029787856e-08,4.370620029787856e-08,0.0,0.0,0.0,0.0,0.8,6.233799441092446e-05,0.0,4.9247015584630325e-05,3.746957330118012e-08,0.3,10184194.96,-12.196305612803531
141.04999999999998,0,aGDL,-12.196396252442355,46.67260072876478,0.0,4.373721402360168e-08,4.373721402360168e-08,0.0,0.0,0.0,0.0,0.8,6.233794975924706e-05,0.0,4.924698030980517e-05,3.7469417213986417e-08,0.3,10184194.96,-12.19641242248846
141.14999999999998,0,aGDL,-12.19650321134327,46.67257582707654,0.0,4.376822777166742e-08,4.376822777166742e-08,0.0,0.0,0.0,0.0,0.8,6.233790504518458e-05,0.0,4.9246944985695823e-05,3.7469260909042906e-08,0.3,10184194.96,-12.196519381435587
141.25,0,aGDL,-12.196610319506476,46.67255092536371,0.0,4.379924154210694e-08,4.379924154210694e-08,0.0,0.0,0.0,0.0,0.8,6.233786026873693e-05,0.0,4.924690961230216e-05,3.746910438635053e-08,0.3,10184194.96,-12.19662648964533
141.35,0,aGDL,-12.196717576932372,46.672526023626254,0.0,4.383025533495138e-08,4.383025533495138e-08,0.0,0.0,0.0,0.0,0.8,6.233781542990398e-05,0.0,4.924687418962414e-05,3.74689476459103e-08,0.3,10184194.96,-12.196733747118127
141.45,0,aGDL,-12.196824983621411,46.67250112186415,0.0,4.386126915023189e-08,4.386126915023189e-08,0.0,0.0,0.0,0.0,0.8,6.233777052868561e-05,0.0,4.924683871766163e-05,3.746879068772314e-08,0.3,10184194.96,-12.196841153854407
141.55,0,aGDL,-12.196932539574107,46.67247622007738,0.0,4.3892282987979624e-08,4.3892282987979624e-08,0.0,0.0,0.0,0.0,0.8,6.233772556508167e-05,0.0,4.924680319641452e-05,3.746863351178986e-08,0.3,10184194.96,-12.19694870985461
141.65,0,aGDL,-12.197040244790742,46.67245131826591,0.0,4.3923296848225726e-08,4.3923296848225726e-08,0.0,0.0,0.0,0.0,0.8,6.23376805390921e-05,0.0,4.9246767625882756e-05,3.746847611811165e-08,0.3,10184194.96,-12.197056415119171
141.75,0,aGDL,-12.197148099271942,46.672426416429715,0.0,4.395431073100135e-08,4.395431073100135e-08,0.0,0.0,0.0,0.0,0.8,6.233763545071667e-05,0.0,4.924673200606618e-05,3.746831850668918e-08,0.3,10184194.96,-12.197164269648537
141.85,0,aGDL,-12.197256103017992,46.672401514568776,0.0,4.398532463633764e-08,4.398532463633764e-08,0.0,0.0,0.0,0.0,0.8,6.233759029995536e-05,0.0,4.9246696336964736e-05,3.74681606775236e-08,0.3,10184194.96,-12.197272273443149
141.95000000000002,0,aGDL,-12.197364256029402,46.672376612683074,0.0,4.401633856426575e-08,4.401633856426575e-08,0.0,0.0,0.0,0.0,0.8,6.233754508680799e-05,0.0,4.924666061857831e-05,3.7468002630615774e-08,0.3,10184194.96,-12.19738042650346
142.04999999999998,0,aGDL,-12.197472558306686,46.67235171077257,0.0,4.404735251481683e-08,4.404735251481683e-08,0.0,0.0,0.0,0.0,0.8,6.233749981127441e-05,0.0,4.924662485090677e-05,3.7467844365966506e-08,0.3,10184194.96,-12.197488728829917
142.14999999999998,0,aGDL,-12.197581009850182,46.67232680883724,0.0,4.407836648802204e-08,4.407836648802204e-08,0.0,0.0,0.0,0.0,0.8,6.233745447335454e-05,0.0,4.924658903395008e-05,3.7467685883576944e-08,0.3,10184194.96,-12.197597180422978
142.25,0,aGDL,-12.197689610660404,46.672301906877074,0.0,4.4109380483912514e-08,4.4109380483912514e-08,0.0,0.0,0.0,0.0,0.8,6.233740907304818e-05,0.0,4.924655316770806e-05,3.746752718344786e-08,0.3,10184194.96,-12.197705781283101
142.35,0,aGDL,-12.197798360737863,46.67227700489204,0.0,4.414039450251942e-08,4.414039450251942e-08,0.0,0.0,0.0,0.0,0.8,6.233736361035524e-05,0.0,4.924651725218064e-05,3.746736826558017e-08,0.3,10184194.96,-12.197814531410742
142.45,0,aGDL,-12.1979072600829,46.672252102882105,0.0,4.4171408543873896e-08,4.4171408543873896e-08,0.0,0.0,0.0,0.0,0.8,6.23373180852756e-05,0.0,4.924648128736773e-05,3.7467209129974987e-08,0.3,10184194.96,-12.19792343080637
142.54999999999998,0,aGDL,-12.198016308696083,46.67222720084725,0.0,4.4202422608007095e-08,4.4202422608007095e-08,0.0,0.0,0.0,0.0,0.8,6.233727249780909e-05,0.0,4.924644527326918e-05,3.746704977663299e-08,0.3,10184194.96,-12.198032479470454
142.65,0,aGDL,-12.198125506577867,46.67220229878746,0.0,4.4233436694950177e-08,4.4233436694950177e-08,0.0,0.0,0.0,0.0,0.8,6.233722684795559e-05,0.0,4.924640920988491e-05,3.746689020555522e-08,0.3,10184194.96,-12.19814167740346
142.75,0,aGDL,-12.198234853728707,46.67217739670269,0.0,4.426445080473429e-08,4.426445080473429e-08,0.0,0.0,0.0,0.0,0.8,6.233718113571494e-05,0.0,4.92463730972148e-05,3.7466730416742547e-08,0.3,10184194.96,-12.198251024605861
142.85,0,aGDL,-12.198344350149114,46.67215249459294,0.0,4.429546493739058e-08,4.429546493739058e-08,0.0,0.0,0.0,0.0,0.8,6.233713536108701e-05,0.0,4.9246336935258735e-05,3.7466570410195864e-08,0.3,10184194.96,-12.198360521078135
142.95000000000002,0,aGDL,-12.198453995839486,46.67212759245817,0.0,4.4326479092950206e-08,4.4326479092950206e-08,0.0,0.0,0.0,0.0,0.8,6.233708952407169e-05,0.0,4.924630072401663e-05,3.7466410185916206e-08,0.3,10184194.96,-12.19847016682076
143.04999999999998,0,aGDL,-12.198563790800335,46.672102690298345,0.0,4.4357493271444314e-08,4.4357493271444314e-08,0.0,0.0,0.0,0.0,0.8,6.233704362466882e-05,0.0,4.924626446348836e-05,3.746624974390441e-08,0.3,10184194.96,-12.198579961834222
143.14999999999998,0,aGDL,-12.198673735032173,46.67207778811346,0.0,4.438850747290406e-08,4.438850747290406e-08,0.0,0.0,0.0,0.0,0.8,6.233699766287822e-05,0.0,4.924622815367379e-05,3.746608908416134e-08,0.3,10184194.96,-12.198689906119005
143.24999999999997,0,aGDL,-12.198783828535511,46.67205288590348,0.0,4.4419521697360604e-08,4.4419521697360604e-08,0.0,0.0,0.0,0.0,0.8,6.233695163869978e-05,0.0,4.924619179457282e-05,3.7465928206687914e-08,0.3,10184194.96,-12.198799999675598
143.35,0,aGDL,-12.198894071310804,46.67202798366839,0.0,4.4450535944845095e-08,4.4450535944845095e-08,0.0,0.0,0.0,0.0,0.8,6.233690555213335e-05,0.0,4.9246155386185346e-05,3.7465767111485035e-08,0.3,10184194.96,-12.19891024250449
143.45,0,aGDL,-12.199004463358563,46.67200308140815,0.0,4.448155021538868e-08,4.448155021538868e-08,0.0,0.0,0.0,0.0,0.8,6.233685940317876e-05,0.0,4.924611892851122e-05,3.746560579855356e-08,0.3,10184194.96,-12.199020634606184
143.54999999999998,0,aGDL,-12.199115004679243,46.671978179122746,0.0,4.451256450902252e-08,4.451256450902252e-08,0.0,0.0,0.0,0.0,0.8,6.23368131918359e-05,0.0,4.924608242155036e-05,3.7465444267894546e-08,0.3,10184194.96,-12.19913117598117
143.65,0,aGDL,-12.199225695273356,46.671953276812154,0.0,4.454357882577777e-08,4.454357882577777e-08,0.0,0.0,0.0,0.0,0.8,6.233676691810462e-05,0.0,4.924604586530265e-05,3.746528251950875e-08,0.3,10184194.96,-12.199241866629956
143.75,0,aGDL,-12.19933653514147,46.671928374476344,0.0,4.4574593165685573e-08,4.4574593165685573e-08,0.0,0.0,0.0,0.0,0.8,6.233672058198471e-05,0.0,4.924600925976793e-05,3.746512055339707e-08,0.3,10184194.96,-12.199352706553046
143.85,0,aGDL,-12.19944752428404,46.6719034721153,0.0,4.460560752877709e-08,4.460560752877709e-08,0.0,0.0,0.0,0.0,0.8,6.233667418347608e-05,0.0,4.92459726049461e-05,3.74649583695604e-08,0.3,10184194.96,-12.199463695750945
143.95,0,aGDL,-12.199558662701577,46.671878569728975,0.0,4.463662191508348e-08,4.463662191508348e-08,0.0,0.0,0.0,0.0,0.8,6.233662772257855e-05,0.0,4.924593590083705e-05,3.7464795967999644e-08,0.3,10184194.96,-12.199574834224164
144.05,0,aGDL,-12.199669950394593,46.67185366731737,0.0,4.4667636324635895e-08,4.4667636324635895e-08,0.0,0.0,0.0,0.0,0.8,6.233658119929198e-05,0.0,4.924589914744066e-05,3.746463334871573e-08,0.3,10184194.96,-12.199686121973222
144.15,0,aGDL,-12.199781387363657,46.671828764880445,0.0,4.4698650757465476e-08,4.4698650757465476e-08,0.0,0.0,0.0,0.0,0.8,6.233653461361617e-05,0.0,4.9245862344756773e-05,3.7464470511709393e-08,0.3,10184194.96,-12.19979755899863
144.24999999999997,0,aGDL,-12.199892973609224,46.67180386241819,0.0,4.47296652136034e-08,4.47296652136034e-08,0.0,0.0,0.0,0.0,0.8,6.2336487965551e-05,0.0,4.9245825492785294e-05,3.7464307456981666e-08,0.3,10184194.96,-12.199909145300914
144.35,0,aGDL,-12.20000470913186,46.671778959930556,0.0,4.4760679693080805e-08,4.4760679693080805e-08,0.0,0.0,0.0,0.0,0.8,6.233644125509631e-05,0.0,4.9245788591526085e-05,3.746414418453332e-08,0.3,10184194.96,-12.200020880880597
144.45,0,aGDL,-12.200116593932023,46.671754057417544,0.0,4.479169419592886e-08,4.479169419592886e-08,0.0,0.0,0.0,0.0,0.8,6.233639448225195e-05,0.0,4.9245751640979045e-05,3.7463980694365374e-08,0.3,10184194.96,-12.200132765738209
144.54999999999998,0,aGDL,-12.200228628010336,46.67172915487911,0.0,4.482270872217872e-08,4.482270872217872e-08,0.0,0.0,0.0,0.0,0.8,6.233634764701773e-05,0.0,4.9245714641144005e-05,3.746381698647851e-08,0.3,10184194.96,-12.200244799874273
144.65,0,aGDL,-12.200340811367255,46.671704252315244,0.0,4.4853723271861524e-08,4.4853723271861524e-08,0.0,0.0,0.0,0.0,0.8,6.233630074939351e-05,0.0,4.924567759202087e-05,3.7463653060873726e-08,0.3,10184194.96,-12.200356983289328
144.75,0,aGDL,-12.200453144003347,46.67167934972591,0.0,4.4884737845008446e-08,4.4884737845008446e-08,0.0,0.0,0.0,0.0,0.8,6.233625378937913e-05,0.0,4.924564049360951e-05,3.7463488917551874e-08,0.3,10184194.96,-12.200469315983913
144.85,0,aGDL,-12.200565625919182,46.67165444711109,0.0,4.491575244165063e-08,4.491575244165063e-08,0.0,0.0,0.0,0.0,0.8,6.233620676697439e-05,0.0,4.924560334590977e-05,3.746332455651373e-08,0.3,10184194.96,-12.200581797958563
144.95,0,aGDL,-12.200678257115271,46.671629544470754,0.0,4.4946767061819244e-08,4.4946767061819244e-08,0.0,0.0,0.0,0.0,0.8,6.233615968217916e-05,0.0,4.924556614892153e-05,3.7463159977760244e-08,0.3,10184194.96,-12.200694429213822
145.05,0,aGDL,-12.200791037592182,46.67160464180488,0.0,4.4977781705545444e-08,4.4977781705545444e-08,0.0,0.0,0.0,0.0,0.8,6.233611253499323e-05,0.0,4.9245528902644656e-05,3.746299518129219e-08,0.3,10184194.96,-12.200807209750243
145.15,0,aGDL,-12.200903967350428,46.671579739113454,0.0,4.5008796372860374e-08,4.5008796372860374e-08,0.0,0.0,0.0,0.0,0.8,6.233606532541648e-05,0.0,4.924549160707903e-05,3.746283016711053e-08,0.3,10184194.96,-12.20092013956837
145.24999999999997,0,aGDL,-12.201017046390575,46.67155483639643,0.0,4.50398110637952e-08,4.50398110637952e-08,0.0,0.0,0.0,0.0,0.8,6.233601805344873e-05,0.0,4.9245454262224496e-05,3.746266493521608e-08,0.3,10184194.96,-12.201033218668758
145.35,0,aGDL,-12.201130274713137,46.671529933653794,0.0,4.5070825778381073e-08,4.5070825778381073e-08,0.0,0.0,0.0,0.0,0.8,6.233597071908982e-05,0.0,4.9245416868080955e-05,3.7462499485609724e-08,0.3,10184194.96,-12.201146447051961
145.45,0,aGDL,-12.201243652318794,46.67150503088553,0.0,4.510184051664917e-08,4.510184051664917e-08,0.0,0.0,0.0,0.0,0.8,6.23359233223395e-05,0.0,4.92453794246482e-05,3.746233381829214e-08,0.3,10184194.96,-12.201259824718544
145.54999999999998,0,aGDL,-12.201357179208003,46.671480128091595,0.0,4.513285527863063e-08,4.513285527863063e-08,0.0,0.0,0.0,0.0,0.8,6.233587586319769e-05,0.0,4.924534193192616e-05,3.746216793326439e-08,0.3,10184194.96,-12.201373351669066
145.64999999999998,0,aGDL,-12.201470855381388,46.67145522527198,0.0,4.5163870064356615e-08,4.5163870064356615e-08,0.0,0.0,0.0,0.0,0.8,6.233582834166416e-05,0.0,4.9245304389914675e-05,3.746200183052713e-08,0.3,10184194.96,-12.201487027904093
145.75,0,aGDL,-12.20158468083946,46.67143032242665,0.0,4.519488487385829e-08,4.519488487385829e-08,0.0,0.0,0.0,0.0,0.8,6.233578075773874e-05,0.0,4.9245266798613604e-05,3.746183551008137e-08,0.3,10184194.96,-12.201600853424198
145.85,0,aGDL,-12.201698655582788,46.67140541955558,0.0,4.5225899707166806e-08,4.5225899707166806e-08,0.0,0.0,0.0,0.0,0.8,6.233573311142129e-05,0.0,4.924522915802282e-05,3.7461668971927904e-08,0.3,10184194.96,-12.201714828229953
145.95,0,aGDL,-12.201812779612055,46.67138051665876,0.0,4.5256914564313326e-08,4.5256914564313326e-08,0.0,0.0,0.0,0.0,0.8,6.233568540271156e-05,0.0,4.924519146814213e-05,3.7461502216067446e-08,0.3,10184194.96,-12.201828952321934
146.05,0,aGDL,-12.201927052927715,46.67135561373615,0.0,4.528792944532901e-08,4.528792944532901e-08,0.0,0.0,0.0,0.0,0.8,6.233563763160944e-05,0.0,4.9245153728971454e-05,3.7461335242500985e-08,0.3,10184194.96,-12.20194322570072
146.15,0,aGDL,-12.20204147553045,46.67133071078773,0.0,4.531894435024501e-08,4.531894435024501e-08,0.0,0.0,0.0,0.0,0.8,6.23355897981147e-05,0.0,4.924511594051061e-05,3.746116805122917e-08,0.3,10184194.96,-12.202057648366894
146.25,0,aGDL,-12.202156047420772,46.671305807813475,0.0,4.5349959279092495e-08,4.5349959279092495e-08,0.0,0.0,0.0,0.0,0.8,6.233554190222721e-05,0.0,4.924507810275949e-05,3.746100064225301e-08,0.3,10184194.96,-12.202172220321044
146.35,0,aGDL,-12.202270768599305,46.67128090481336,0.0,4.538097423190261e-08,4.538097423190261e-08,0.0,0.0,0.0,0.0,0.8,6.233549394394672e-05,0.0,4.92450402157179e-05,3.746083301557324e-08,0.3,10184194.96,-12.202286941563758
146.45,0,aGDL,-12.20238563906662,46.67125600178736,0.0,4.541198920870654e-08,4.541198920870654e-08,0.0,0.0,0.0,0.0,0.8,6.233544592327308e-05,0.0,4.924500227938574e-05,3.746066517119071e-08,0.3,10184194.96,-12.20240181209563
146.54999999999998,0,aGDL,-12.202500658823283,46.671231098735454,0.0,4.5443004209535424e-08,4.5443004209535424e-08,0.0,0.0,0.0,0.0,0.8,6.233539784020612e-05,0.0,4.924496429376284e-05,3.746049710910632e-08,0.3,10184194.96,-12.202516831917258
146.64999999999998,0,aGDL,-12.202615827869977,46.67120619565761,0.0,4.547401923442043e-08,4.547401923442043e-08,0.0,0.0,0.0,0.0,0.8,6.233534969474563e-05,0.0,4.9244926258849045e-05,3.746032882932068e-08,0.3,10184194.96,-12.202632001029235
146.75,0,aGDL,-12.20273114620727,46.67118129255381,0.0,4.550503428339272e-08,4.550503428339272e-08,0.0,0.0,0.0,0.0,0.8,6.233530148689139e-05,0.0,4.924488817464419e-05,3.7460160331834736e-08,0.3,10184194.96,-12.202747319432172
146.85,0,aGDL,-12.202846613835789,46.671156389424034,0.0,4.5536049356483455e-08,4.5536049356483455e-08,0.0,0.0,0.0,0.0,0.8,6.233525321664324e-05,0.0,4.924485004114816e-05,3.7459991616649203e-08,0.3,10184194.96,-12.20286278712667
146.95,0,aGDL,-12.202962230756043,46.67113148626824,0.0,4.5567064453723794e-08,4.5567064453723794e-08,0.0,0.0,0.0,0.0,0.8,6.233520488400099e-05,0.0,4.924481185836079e-05,3.74598226837651e-08,0.3,10184194.96,-12.202978404113344
147.04999999999998,0,aGDL,-12.203077996968773,46.67110658308642,0.0,4.55980795751449e-08,4.55980795751449e-08,0.0,0.0,0.0,0.0,0.8,6.233515648896445e-05,0.0,4.9244773626281924e-05,3.7459653533183005e-08,0.3,10184194.96,-12.2030941703928
147.15,0,aGDL,-12.20319391247449,46.67108167987853,0.0,4.562909472077793e-08,4.562909472077793e-08,0.0,0.0,0.0,0.0,0.8,6.233510803153344e-05,0.0,4.924473534491141e-05,3.745948416490388e-08,0.3,10184194.96,-12.203210085965662
