case,time_s,current_A,current_density_A_cm2,temperature_experiment_C,temperature_model_C,voltage_experiment_V,voltage_model_V,temperature_min_C,temperature_max_C,ice_fraction_average,ice_fraction_max,ice_fraction_ccl_average,liquid_fraction_max,gas_porosity_min,gas_porosity_ccl_average,d_h2_effective_average_m2_s,d_o2_effective_average_m2_s,d_o2_effective_ccl_average_m2_s,d_water_cathode_average_m2_s,d_liquid_capillary_cathode_average_m2_s,lambda_pem_average,lambda_pem_min,lambda_pem_max,membrane_water_average_kg_m3,anode_pem_water_flux_kg_m2_s,pem_cathode_water_flux_kg_m2_s,active_area_factor,reversible_voltage_V,activation_loss_V,ohmic_loss_V,concentration_loss_V,limiting_current_A_m2,exchange_current_density_A_m2,hydration_activity_factor,effective_exchange_current_density_A_m2,transport_limited,electrochemical_heat_average_W_m3,phase_change_heat_average_W_m3,current_residual_max_A_m2,water_balance_residual_kg_m2_s,temperature_error_C,voltage_error_V
-20C,13.2,58.3,0.185,-18.937757407420886,-18.99711801508036,0.485,0.5556058234693787,-19.055752198226088,-18.93159323722523,0.00010600371419841323,0.0015121961015163233,0.0014583362516708458,0.0004662255669729548,0.3916,0.4187904592648228,5.8654531644131176e-05,1.1383585420568389e-05,4.507843049484042e-06,1.2832405383186184e-05,2.686871068273233e-08,3.407750090228236,2.866378133430824,4.088201166021768,131.87992849183271,-1.091970267462974e-08,-3.852544402982073e-05,0.987919987209487,1.2578145705318127,0.6648315305706597,0.03733746608866614,3.975040310813239e-05,255735.52659551092,0.12469023680506054,1.6648914882931087,0.20508795505046737,False,5234555.330828435,63892.992468932665,2.2737367544323206e-13,3.6266562669640123e-17,-0.059360607659474596,0.07060582346937871
-20C,13.4,59.7,0.189,-18.879828857804963,-18.942033522387874,0.485,0.5550450596551245,-19.002139880038072,-18.912334406863806,0.00011479398981849626,0.001631890671431662,0.001574187025048531,0.0005394785182434853,0.3916,0.41860224995866874,5.867685976293819e-05,1.1386746339673901e-05,4.506285582792272e-06,1.2835968601086944e-05,2.6930097883636445e-08,3.424322738278468,2.869164714301242,4.12375496677225,132.5212899713767,-1.093051349295651e-08,-3.840135856980267e-05,0.9869648445949375,1.257762451067077,0.6647613337764919,0.037915420435415306,4.063720004528934e-05,255639.4048383314,0.12542652639610694,1.6975154658674623,0.21013810823916407,False,5350978.993730684,130332.32026641522,2.2737367544323206e-13,-9.18861341181465e-18,-0.06220466458291085,0.07004505965512453
-20C,13.6,61.4,0.195,-18.82040590505613,-18.885609536283795,0.484,0.5533570557650113,-18.947950269941686,-18.823521777522046,0.00012865485049152513,0.0017736230775833558,0.001711692160090914,0.000527573810348815,0.3916,0.41847717815781305,5.869922868513168e-05,1.1390940882291328e-05,4.506179326295098e-06,1.2840696994582952e-05,2.6998963620695626e-08,3.4408560836456035,2.8705067247791245,4.159546150567684,133.16113043708484,-1.0935739414420811e-08,-3.827448463256961e-05,0.9858320268059498,1.2577140029830656,0.665427888528113,0.03888712272856307,4.193596137821703e-05,255673.21341896063,0.1261848944978266,1.7305374986652813,0.21527386409124957,False,5530926.664396167,109721.16826814934,2.2737367544323206e-13,1.4643505592132344e-17,-0.06520363122766426,0.06935705576501128
-20C,13.8,61.8,0.199,-18.76018287478757,-18.828080589596283,0.489,0.5528698163720395,-18.890525455653545,-18.78559934244373,0.00014008381399660075,0.0019077482355311223,0.001841527231730145,0.0005596799805461825,0.3916,0.4183180592313855,5.8722876648173085e-05,1.1395160894700517e-05,4.505192630114219e-06,1.284545409948058e-05,2.706723701231323e-08,3.4573209023136053,2.8727384796440467,4.195823361274161,133.7983189195365,-1.0944408459864518e-08,-3.814686398121683e-05,0.9847632527658284,1.2576594745132883,0.6652973439709384,0.039449490882368876,4.282328794155408e-05,255589.6649551041,0.12696248530131538,1.763899140088411,0.22053676405602055,False,5647349.450320298,74219.21258640417,2.2737367544323206e-13,6.965998958219366e-18,-0.0678977148087121,0.06386981637203948
-20C,14.0,62.2,0.2,-18.70032242179482,-18.76688321075619,0.496,0.5541026761072593,-18.833680733583492,-18.726898740969915,0.00015902610733712732,0.0020668548934910072,0.0019963274242828354,0.0005920786799080682,0.3916,0.41812825430502204,5.8746487561243294e-05,1.1398345460419948e-05,4.504188212212816e-06,1.2849043973564306e-05,2.7138005359324753e-08,3.473744640235256,2.8795438178211357,4.2243907582859785,134.43391757710438,-1.0970779542816293e-08,-3.805144506578072e-05,0.9834900512054646,1.2576069247593338,0.6640558379459203,0.03940536189900064,4.304880715353819e-05,255594.8526065429,0.12779453125186022,1.797655798367651,0.22593773999051697,False,5668180.740084118,181465.7833467023,2.2737367544323206e-13,9.053088140253962e-18,-0.06656078896137174,0.05810267610725928
-20C,14.2,61.8,0.201,-18.64115015702762,-18.710947811572595,0.502,0.5553177957718564,-18.774717757150057,-18.637673824339657,0.00017214500355197305,0.0022111780006908825,0.0021360590677289852,0.0005371603338476761,0.3916,0.41804453477906534,5.87702071130595e-05,1.1402914812803337e-05,4.504477243385607e-06,1.2854194879887399e-05,2.7205297631132924e-08,3.49012727338703,2.8880281383033806,4.25114223529884,135.06792548007803,-1.1003636115077177e-08,-3.7957753041052444e-05,0.9823417997886906,1.257557154838843,0.6628401748643299,0.039355913624823394,4.3270577833239906e-05,255617.43768234312,0.12855945020742957,1.8318083706402697,0.2313378366063337,False,5689045.700944502,30595.514793016257,2.2737367544323206e-13,1.531435568635775e-18,-0.06979765454497411,0.05331779577185636
-20C,14.4,62.1,0.2,-18.582533091790246,-18.651322802304662,0.507,0.5576586369684936,-18.716416330427393,-18.60726710126582,0.00018750940825253433,0.0023557373542209123,0.0022763370904248397,0.0006131031617308935,0.3916,0.41782944185767135,5.8793832579360575e-05,1.1406467885734031e-05,4.5027344830935285e-06,1.2858200162100178e-05,2.7274989593645656e-08,3.5064608267019635,2.8988120255608196,4.275128141687445,135.70003399336596,-1.1045376224089898e-08,-3.788060119523571e-05,0.9811900217268811,1.2575023799526932,0.6608866655469693,0.03891400622675358,4.307121047673195e-05,255578.0226906674,0.12937949310415608,1.8663407853640392,0.236924250328396,False,5646411.772461012,151965.77102251112,2.2737367544323206e-13,2.1955093992831465e-18,-0.06878971051441596,0.0506586369684936
-20C,14.6,61.8,0.199,-18.524466778000225,-18.594479136750294,0.512,0.5599869264542063,-18.658801070396805,-18.524510052934062,0.00020151222948503096,0.002502149372656577,0.0024181900840998445,0.0005448117070735041,0.3916,0.41775451830676186,5.881707873621982e-05,1.1410753530911375e-05,4.503326800153497e-06,1.286303125302737e-05,2.734368799382067e-08,3.5227698515510437,2.9128413398786064,4.294030273131931,136.33119325502537,-1.1099693511875971e-08,-3.7816964389977915e-05,0.9800262955741649,1.2574541184243497,0.6589544043406386,0.03846993353467162,4.2854094833152846e-05,255640.32564928042,0.13016579223957206,1.9013062018103009,0.24254183524858627,False,5603997.601334956,73776.42185861322,2.2737367544323206e-13,2.3181597700455692e-17,-0.07001235875006984,0.047986926454206325
-20C,14.8,61.9,0.199,-18.466996189724306,-18.537770907949437,0.517,0.5617438238392247,-18.60140383283965,-18.506298095281807,0.00021265130899897466,0.0026369447230818258,0.0025486209741870597,0.0005802528875959432,0.3916,0.41758952585929765,5.884003176090833e-05,1.1414265772787825e-05,4.502377582833122e-06,1.2866990507506275e-05,2.740880236089875e-08,3.539043952837131,2.9256589209340462,4.314550292876652,136.96100097479695,-1.1149287824424697e-08,-3.7750505703231856e-05,0.9789571458142723,1.257402400131161,0.6573908896243633,0.038224820308064324,4.286635950863932e-05,255624.18016627282,0.13095462651455797,1.9366841868644775,0.24828091294342128,False,5593295.961309896,150614.65653875464,2.2737367544323206e-13,-1.7780915628762273e-17,-0.07077471822513104,0.044743823839224706
-20C,15.0,62.1,0.2,-18.409760826411052,-18.479901249669325,0.521,0.562931964083294,-18.544779969921592,-18.416447069769447,0.00022825122659940003,0.0027866656573256785,0.0026938536510901956,0.0005570421842269201,0.3916,0.4174662920728659,5.8862809263966826e-05,1.1418504650112129e-05,4.502337643823585e-06,1.2871768878308221e-05,2.7480464165721785e-08,3.555296905592019,2.938594492819632,4.334761667976234,137.58999024641113,-1.1199369984584841e-08,-3.768397826766968e-05,0.9777676448171313,1.2573532486852919,0.6562044344547416,0.03817376673782085,4.30834094353369e-05,255677.36498891894,0.13176417981284805,1.9725066703167864,0.2541274072287573,False,5614129.39036857,143289.66525076816,2.2737367544323206e-13,1.2691941681658436e-17,-0.07014042325827319,0.04193196408329403
-20C,15.2,61.7,0.2,-18.353037832523135,-18.42466069548456,0.526,0.56466206478353,-18.48714495627101,-18.35239061987781,0.0002400340654365925,0.0029265699273838533,0.002829205896722166,0.0005205048838759314,0.3916,0.4173676669887371,5.888579802818736e-05,1.1422750214602724e-05,4.502464283995993e-06,1.2876554787370346e-05,2.754670827239144e-08,3.5715211858637947,2.9519927518348466,4.354332248808422,138.21786989292883,-1.1251228722149413e-08,-3.761840741174627e-05,0.9766600006106109,1.2573042871343743,0.6546669888993986,0.03793214376670175,4.3089684743962764e-05,255695.50929007915,0.1325412759570255,2.00875931526237,0.26002939907736144,False,5603538.017854116,56198.43731953644,2.2737367544323206e-13,5.6107462426124854e-18,-0.07162286296142639,0.03866206478352996
-20C,15.4,61.8,0.199,-18.296860798181505,-18.36832242061547,0.53,0.5669444383237048,-18.430416351571097,-18.338555800819847,0.0002499787547660687,0.00305804149491269,0.0029563348554883274,0.000578418821329391,0.3916,0.4171830922704181,5.890860389888869e-05,1.1426055057959098e-05,4.50108284401929e-06,1.2880280247153892e-05,2.7610762552502858e-08,3.5877101495884554,2.9658283979314755,4.373235034305922,138.84438278907322,-1.1304763747580494e-08,-3.7558792137639745e-05,0.9756204690541403,1.257252723877419,0.6527603549150599,0.03750504302508935,4.288761356488894e-05,255667.36749788135,0.13333818480308715,2.0454288537371332,0.26608464910325436,False,5561617.899405655,148889.73162875097,2.2737367544323206e-13,3.3610267347050637e-18,-0.07146162243396503,0.036944438323704754
-20C,15.6,62.0,0.199,-18.240850076894837,-18.312462366256455,0.534,0.5686554631969544,-18.374578653992216,-18.244113720582618,0.00026380594737745924,0.0032027263881332538,0.0030965061411343266,0.0005382185249821053,0.3916,0.4170824535563377,5.8931057720273794e-05,1.1430378337522207e-05,4.501309739612989e-06,1.2885153762297761e-05,2.7680105028329014e-08,3.603880471404411,2.980536992981811,4.390915105608448,139.4701742433507,-1.1361705674799615e-08,-3.7500795131432325e-05,0.974475206524073,1.25720537461389,0.6512379112706519,0.03726911350088138,4.288664540238281e-05,255728.95342803432,0.13413270870917104,2.0825550722425255,0.2722086888989326,False,5551195.678720724,91952.24748615586,2.2737367544323206e-13,-1.3864235280658388e-17,-0.07161228936161734,0.03465546319695434
-20C,15.8,61.9,0.2,-18.185156048897987,-18.257087440490267,0.538,0.5697985638510102,-18.31811241311638,-18.22575069978032,0.000275422545825491,0.0033382995226310798,0.0032277285196447955,0.0005921580536062844,0.3916,0.41689820122561644,5.89535777529532e-05,1.1433553295234292e-05,4.499946899521469e-06,1.288873280553684e-05,2.7742956106374522e-08,3.620018399787813,2.992959417850561,4.411545960583244,140.09471207178836,-1.1409769745072179e-08,-3.743452449647156e-05,0.9734039331776204,1.2571545688025931,0.6500875008615747,0.037225385500099024,4.311858990914024e-05,255692.21184540697,0.13492465838941464,2.1201085281216936,0.2784469831672283,False,5572093.273027181,158308.2168961112,2.2737367544323206e-13,2.981555974335137e-19,-0.07193139159227968,0.03179856385101021
-20C,16.0,62.0,0.2,-18.12978020882951,-18.20189565289857,0.54,0.5714846867833944,-18.26255711066068,-18.130081751233206,0.0002889695349750387,0.0034831072749415683,0.0033679525655929054,0.0005386499580643366,0.3916,0.41681081096174366,5.897602820774134e-05,1.1438023562616854e-05,4.500328882111037e-06,1.2893772016040815e-05,2.781209186587419e-08,3.6361351588791675,3.0068817799957928,4.4301310483230365,140.71843064862375,-1.1463671024637863e-08,-3.7372330027733183e-05,0.9722601027538217,1.2571075482902008,0.648583693533449,0.03699604964408941,4.311832926794603e-05,255748.8994868658,0.13571829620215908,2.1581173349986997,0.2847711025526663,False,5561771.124680782,74266.2593755467,2.2737367544323206e-13,-7.484383121938998e-18,-0.07211544406906256,0.03148468678339433
-20C,16.2,62.1,0.201,-18.074584041130002,-18.148319180108132,0.545,0.5726112793470302,-18.207071862966586,-18.075007802350683,0.0002961246529436691,0.0036103104240215573,0.0034904656227301573,0.00047320224565294117,0.3916,0.41675413256438104,5.8998344807437404e-05,1.1442555671235118e-05,4.501023601526047e-06,1.2898880938483223e-05,2.787796281692115e-08,3.6522251098929193,3.019429120215908,4.4504620820171406,141.34111175285597,-1.1512233806756523e-08,-3.7301177835256145e-05,0.9712615357857162,1.2570601640820784,0.6474501852007712,0.0369553620616875,4.3337472589511804e-05,255786.56482272688,0.13649283996535178,2.196570431676255,0.29119988109651646,False,5582648.6945591355,21260.66420305905,2.2737367544323206e-13,2.2273578380999082e-17,-0.07373513897812956,0.027611279347030115
-20C,16.4,62.0,0.2,-18.01967402859838,-18.090406049924837,0.549,0.5748306149534217,-18.152465603531,-18.047602473315635,0.00031466608003473075,0.0037642159611775677,0.0036401466681537636,0.0005723023509644695,0.3916,0.4165034638138013,5.9020579361535174e-05,1.1445016582496472e-05,4.498919124047689e-06,1.2901655056632386e-05,2.7943820023006005e-08,3.668284397359648,3.033879742804498,4.4682688433484925,141.96260617781837,-1.1568164994773182e-08,-3.724938373439082e-05,0.9700425157742427,1.2570089663377306,0.6455876646375882,0.036547550339414495,4.313640730624665e-05,255753.49251774218,0.1373346808523825,2.2354603718152912,0.29780910222761087,False,5541287.940291267,160621.63081983544,2.2737367544323206e-13,-1.4772254600114998e-18,-0.07073202132645662,0.02583061495342165
-20C,16.6,61.9,0.199,-17.965157503993815,-18.03796903596293,0.552,0.5770243356853229,-18.095552709624826,-17.98981646088845,0.0003256459783201032,0.0039046747054009125,0.00377614717940759,0.0005683767585840719,0.3916,0.4163751855555554,5.9042804208561515e-05,1.1449556935898017e-05,4.498227999234508e-06,1.2906773273194125e-05,2.800925510978354e-08,3.684315295463281,3.0481707290590485,4.486081691044281,142.58300193442895,-1.1623460270264455e-08,-3.719181919131444e-05,0.9689358653121015,1.2569610743519808,0.6437508547956755,0.03614295725642609,4.292661455628561e-05,255765.89546032643,0.13810106495342472,2.2747943315501575,0.30439267461556974,False,5500219.075562312,9425.321120893366,2.2737367544323206e-13,-9.252987915805977e-18,-0.0728115319691156,0.025024335685322807
-20C,16.8,62.2,0.2,-17.910795478329696,-17.981166853712324,0.555,0.5781196995136088,-18.042025901542644,-17.935831052486805,0.00034518755131191637,0.004062264057594153,0.00392934864300935,0.0005860576292907636,0.3916,0.41620117585865835,5.906457927670878e-05,1.1452203578057349e-05,4.497433395568314e-06,1.2909756760719195e-05,2.807525909543287e-08,3.7003274382783125,3.0618462857008333,4.50477117555028,143.20267186137067,-1.1676402869051612e-08,-3.713324933256603e-05,0.9676903256572011,1.2569129693209264,0.6426428618639204,0.03610725876863001,4.314917476737794e-05,255787.1886670755,0.13893571520171835,2.3145981695268265,0.31119019563679845,False,5521152.742493978,172035.45780624458,2.2737367544323206e-13,2.710505431213761e-20,-0.07037137538262783,0.023119699513608705
-20C,17.0,61.9,0.2,-17.856700053450815,-17.928683280851487,0.558,0.5797418327952086,-17.98642555100028,-17.855679839438437,0.0003588417955119458,0.004208707758044699,0.004071249395863231,0.0005446693459109294,0.3916,0.41610128158244475,5.908665515683258e-05,1.145652896632655e-05,4.497408015926542e-06,1.2914632652949927e-05,2.8140536435854195e-08,3.7163143344141614,3.075631508873977,4.52322783128136,143.821364741828,-1.1729757180246906e-08,-3.70719780722957e-05,0.9665376872276585,1.2568664348584164,0.6411903176138323,0.0358911299775106,4.3154471864847726e-05,255808.31263848752,0.13971105785069496,2.354858104161976,0.3179906253944839,False,5511222.327546933,48934.82684830814,2.2737367544323206e-13,2.3882940980782252e-17,-0.07198322740067198,0.021741832795208582
-20C,17.2,61.9,0.2,-17.803041430259576,-17.8749411632987,0.561,0.5813640883593932,-17.932302914074768,-17.80433856335972,0.0003704448614438609,0.004346784799440501,0.004204775674256731,0.0005134907312374941,0.3916,0.4159988846738314,5.910852827563454e-05,1.1460588186539415e-05,4.497397316564018e-06,1.2919208501189886e-05,2.8206826119600304e-08,3.7322748202951765,3.0893925435790277,4.54165394046362,144.43903554542334,-1.1783017078509604e-08,-3.701049410419126e-05,0.9654539725992509,1.2568189292352847,0.6397330371772435,0.035678643980796614,4.31597178513993e-05,255830.98954007946,0.14050914380664745,2.395573170698954,0.32497174455861133,False,5501291.164007389,67581.36968847715,2.2737367544323206e-13,-9.446111427779957e-18,-0.07189973303912467,0.020364088359393184
-20C,17.4,61.9,0.2,-17.749645565636364,-17.822083088007247,0.564,0.5829791149983746,-17.878410842257324,-17.750726765332246,0.0003788881274082322,0.004474672720516376,0.004328083059399308,0.0004756308896064346,0.3916,0.4159135625982497,5.913025008565213e-05,1.1464743527584132e-05,4.497616555396974e-06,1.2923892703822112e-05,2.8271824296037307e-08,3.748208804354607,3.103126682028832,4.56005109212666,145.0556807285233,-1.1836172845837295e-08,-3.694790940695831e-05,0.9644539711949238,1.2567722171774542,0.6382810848885477,0.03546885346302069,4.316382751121234e-05,255859.4877022699,0.14129821795307293,2.436745019007103,0.3320689563462893,False,5491404.254677841,43779.65477919941,2.2737367544323206e-13,1.1587410718438829e-17,-0.0724375223708833,0.01897911499837468
-20C,17.6,62.0,0.2,-17.696456467400644,-17.768419418338596,0.567,0.5845763291787816,-17.824210366475,-17.72287863977155,0.0003928978407140036,0.004616305194370426,0.004465503557099424,0.0005908401871664713,0.3916,0.4156626679793985,5.9151909389523134e-05,1.1467653084137983e-05,4.495143688838814e-06,1.2927172567573726e-05,2.8333722397355624e-08,3.7641099089089627,3.116066658514387,4.579443957965942,145.6710534747768,-1.1886241995946582e-08,-3.688918578394302e-05,0.9633403803585425,1.2567231123973097,0.6368409917947707,0.035262611162718685,4.3180261038757237e-05,255816.03865155907,0.14210351440123759,2.478358710076451,0.3392725701308734,False,5481626.390090105,46903.981742275864,2.2737367544323206e-13,-2.557023061171282e-17,-0.07196295093795158,0.017576329178781602
-20C,17.8,62.0,0.2,-17.643477332028418,-17.712882002989005,0.57,0.5861697176835251,-17.771235651009675,-17.669175045436447,0.0004099968809173382,0.00477073307631682,0.004615462398795315,0.0005742579275203893,0.3916,0.4155271154346205,5.9173380352542984e-05,1.1471002813233107e-05,4.4947995663893235e-06,1.2930948625826412e-05,2.840176274744365e-08,3.7799916054768166,3.1301779681074717,4.597245056332162,146.2856751319528,-1.1940872366603031e-08,-3.6832081459409926e-05,0.9621262329519014,1.2566759009227289,0.6354050336121353,0.03505796580443693,4.318382263151119e-05,255850.4321620169,0.14294140264156444,2.520451370470974,0.34663181253675085,False,5471871.94561662,165257.7707588008,2.2737367544323206e-13,-1.0950441942103595e-17,-0.06940467096058711,0.016169717683525153
-20C,18.0,61.8,0.199,-17.59088354988372,-17.66117738848982,0.573,0.5882860190214192,-17.716939371564507,-17.591078484402715,0.0004236651131259676,0.004915967041458041,0.004756210371417632,0.0005400918171145937,0.3916,0.41542060572313105,5.91949340237688e-05,1.1474926330115164e-05,4.4946787432861675e-06,1.2935371499402549e-05,2.8465302519378105e-08,3.7958486857898452,3.145242002676078,4.613691529798169,146.899344140067,-1.199917451679403e-08,-3.6778663417423474e-05,0.9609876603400935,1.2566302770487092,0.6336224136717687,0.034678872295472216,4.2972060049155746e-05,255872.34895636857,0.14372557573426858,2.5630114612607993,0.3539993107015956,False,5431621.7390492065,65094.302764110806,2.2737367544323206e-13,-9.317362419797304e-18,-0.07029383860609784,0.01528601902141924
-20C,18.2,61.8,0.199,-17.538679352747998,-17.60962906305781,0.576,0.5898540639018771,-17.664030866919745,-17.53753984718213,0.0004340781562502589,0.005051341242628472,0.00488708023112407,0.0005034517453991842,0.3916,0.41532645445302946,5.921616867466645e-05,1.1478908437138035e-05,4.494718392602685e-06,1.293986042004651e-05,2.8529041189524456e-08,3.811682735809385,3.159511788918572,4.631086511303864,147.5121218758232,-1.2054400351028057e-08,-3.672053441455675e-05,0.9599298642779692,1.2565849033797698,0.6322087473983663,0.03447911666465303,4.2975414873323203e-05,255903.87287977643,0.14451134243893654,2.6060453055220583,0.3615125680046466,False,5422070.440267108,53715.795190442346,2.2737367544323206e-13,7.704611688225116e-18,-0.07094971030981156,0.013854063901877156
-20C,18.4,61.8,0.199,-17.48675627971982,-17.557595532551773,0.579,0.5914179934723838,-17.611807961703676,-17.487165443956144,0.00044386001510877016,0.00518079463384384,0.005012056026811775,0.0004814388809136617,0.3916,0.41522338794326613,5.923724299136639e-05,1.1482812077909674e-05,4.494668541171838e-06,1.294426088782545e-05,2.859352048854668e-08,3.8274917280212857,3.1735168183417053,4.648793972384832,148.12392987442374,-1.2108602951355265e-08,-3.666126257345419e-05,0.9589204883249457,1.2565389730638357,0.630795424881339,0.03428257440047353,4.298030963934268e-05,255926.74165929496,0.1453085379857502,2.6495494183553605,0.3691864518917925,False,5412544.208723467,66763.56805899691,2.2737367544323206e-13,-2.3296794181282277e-17,-0.07083925283195214,0.012417993472383815
-20C,18.6,62.0,0.2,-17.43500715386101,-17.50599245280054,0.581,0.5924185395481116,-17.558636408444755,-17.462291240012974,0.00045780677103241673,0.005323698574741019,0.00515074563914376,0.0005857462761156146,0.3916,0.41498285645593425,5.9258392521895996e-05,1.1485736493618766e-05,4.492211015565751e-06,1.2947557501897516e-05,2.865357186995833e-08,3.843269098673027,3.185495414535299,4.669174232470923,148.73451411864613,-1.2154951950343885e-08,-3.6598028053059934e-05,0.9578012330318675,1.2564915842723448,0.6297679142788861,0.03426191691171692,4.321353363015414e-05,255881.48462929644,0.14610315877150995,2.693507302114159,0.37692344741239586,False,5433617.756056863,12254.82227366756,2.2737367544323206e-13,2.5444869735519182e-17,-0.07098529893952943,0.011418539548111672
-20C,18.8,62.0,0.199,-17.383438262067205,-17.450773633907005,0.584,0.5944978975196211,-17.508520335207862,-17.40910014500372,0.00047748365491831056,0.005488901469693307,0.005311644992371452,0.000614209521560306,0.3916,0.41479026518443224,5.927940492042831e-05,1.1488441733724627e-05,4.491013053475204e-06,1.295060704528958e-05,2.8719857036366035e-08,3.859025288592456,3.2003122252620986,4.685752092645337,149.34427866852806,-1.2212313102242734e-08,-3.6548331909876926e-05,0.9565039049900567,1.2564445682257512,0.6280049923638944,0.033898674276818835,4.3004065416878054e-05,255892.40267256042,0.1469579123741066,2.7379497887807234,0.38486214911558053,False,5393783.850431448,194368.86470433007,2.2737367544323206e-13,-8.267041565201971e-18,-0.06733537183979976,0.010497897519621158
-20C,19.0,61.9,0.2,-17.332224215564384,-17.402153237483816,0.587,0.5954710781964787,-17.454072609203735,-17.32722722550895,0.0004907576667601987,0.005636086976792549,0.0054542413854688125,0.0005473086863377283,0.3916,0.41471570368422694,5.930038267521625e-05,1.1492455728356358e-05,4.4912157255390014e-06,1.2955131911965348e-05,2.8780226535777535e-08,3.8747600515124487,3.213005685762199,4.70500680956138,149.95321399353173,-1.2261439495639955e-08,-3.648245626694503e-05,0.9553552120437869,1.2564017738753062,0.627008105478964,0.03387936709571125,4.3223104152147e-05,255928.55448571168,0.14771435739181743,2.7828784344654753,0.3927189175679642,False,5414930.650771482,20192.79236730027,2.2737367544323206e-13,3.8275724820527324e-17,-0.06992902191943173,0.008471078196478743
-20C,19.2,62.0,0.2,-17.2813135531451,-17.35075865980258,0.589,0.5969913689134317,-17.402926431509286,-17.279026642929296,0.0005020048527308985,0.00577311884087902,0.005586736402220087,0.0005095558131202373,0.3916,0.4146207573038897,5.932126722539569e-05,1.1496390985370671e-05,4.4912676754716265e-06,1.2959568019872395e-05,2.8844892728830793e-08,3.8904664230603716,3.2262213250836376,4.723601088660303,150.56105057243633,-1.2312590277420162e-08,-3.6419501591222474e-05,0.9542887788732075,1.2563561409193071,0.6256286926729483,0.03369284995458181,4.322937834531217e-05,255942.77720900543,0.14851788217701462,2.8282752102129516,0.40084847139584306,False,5405623.698111835,59868.06242450401,2.2737367544323206e-13,5.339695699491109e-18,-0.06944510665747927,0.007991368913431773
-20C,19.4,62.0,0.2,-17.230658994674275,-17.29877001149586,0.591,0.5985080695560491,-17.35167344609917,-17.234366617309547,0.0005130273369404055,0.005907335761736496,0.005716476566420502,0.0004990802735315293,0.3916,0.41450125750562217,5.934199106426315e-05,1.1500173791698062e-05,4.490978192444141e-06,1.2963832274277814e-05,2.891016276149145e-08,3.906145660314664,3.23953877823909,4.741983272870274,151.16783705417748,-1.2364134020413923e-08,-3.635826105716297e-05,0.953245344946991,1.2563102835160866,0.6242508307862559,0.03350814836256676,4.323481121492125e-05,255962.54906520364,0.14933481089584028,2.8741452855684413,0.4091423798909215,False,5396338.723256512,94220.9232992535,2.2737367544323206e-13,1.0083080204115191e-17,-0.06811101682158593,0.007508069556049102
-20C,19.6,62.1,0.2,-17.180265309287524,-17.247998880400672,0.594,0.6000117163116028,-17.299674021204765,-17.21994859538725,0.0005214526099413921,0.006035671816855774,0.00584050445696176,0.0005703890706905888,0.3916,0.414306573931649,5.9362752370296176e-05,1.150299026270923e-05,4.4892265810021395e-06,1.2967007205235858e-05,2.896824015380295e-08,3.9217913278544816,3.252142022031299,4.761254645335453,151.77332438796844,-1.2412901576932087e-08,-3.629643205657718e-05,0.9522486155824282,1.2562637458150607,0.622882731097643,0.0333260488960998,4.324950971507508e-05,255926.47708977322,0.15013662181658086,2.920471069921751,0.4175321272346891,False,5387133.662004271,138107.26049459877,2.2737367544323206e-13,-1.9027748127120603e-17,-0.06773357111314837,0.006011716311602799
-20C,19.8,62.0,0.2,-17.130190881011846,-17.196499228363336,0.596,0.6015045250992733,-17.248825698315443,-17.130067447221165,0.0005353774956009542,0.006181314764616756,0.005981660562236178,0.0005415623142385839,0.3916,0.41419363847293594,5.938331963427782e-05,1.1506872315483998e-05,4.489116464272195e-06,1.2971383337454688e-05,2.903416789988075e-08,3.9374175203808472,3.2659484260270877,4.778872421222986,152.37805803873877,-1.2466351215855874e-08,-3.6238323138380584e-05,0.9511151405382603,1.256219998723961,0.6215271035603561,0.03314511991643325,4.3250147898357285e-05,255974.01757394572,0.15095400871036627,2.967295916421641,0.4260284524968688,False,5377994.948887218,106601.62406043695,2.2737367544323206e-13,-2.076247160309741e-17,-0.06630834735149094,0.00550452509927335
-20C,20.0,61.9,0.199,-17.080544352814105,-17.1462655218873,0.599,0.6035210313421452,-17.197450173835904,-17.079435851343305,0.0005476203187769949,0.00632120573965839,0.0061171110610710915,0.0005201731822358888,0.3916,0.41407939669946553,5.940387632485317e-05,1.1510535378489764e-05,4.488850433035333e-06,1.2975512608479371e-05,2.9096639613946305e-08,3.95301866452012,3.280785795991439,4.79503997953615,152.98182231692863,-1.2523776121380232e-08,-3.618566921911605e-05,0.9500283903293354,1.2561756902087766,0.6198121850230772,0.03279943532303888,4.3038520515385836e-05,255991.65014988632,0.15175527067168815,3.0146051778290004,0.43462110156425204,False,5338822.000701351,81982.05022895617,2.2737367544323206e-13,-1.3654171109739321e-17,-0.06572116907319625,0.00452103134214521
